id,data,consumo,potencia,tempo_ligado
5,2023-02-13,11.99,3105.99,3 horas 36 minutos
5,2023-02-14,12.66,2845.1,1 horas 59 minutos
5,2023-02-15,11.22,2989.63,2 horas 8 minutos
5,2023-02-16,6.96,3929.58,2 horas 6 minutos
5,2023-02-17,9.53,3191.07,1 horas 25 minutos
5,2023-02-18,12.38,3291.86,2 horas 16 minutos
5,2023-02-19,5.27,3383.63,3 horas 3 minutos
5,2023-02-20,10.79,2109.66,1 horas 48 minutos
5,2023-02-21,12.64,3988.62,4 horas 20 minutos
5,2023-02-22,6.76,2025.34,4 horas 33 minutos
5,2023-02-23,10.26,2625.93,3 horas 32 minutos
5,2023-02-24,8.18,3499.6,4 horas 55 minutos
5,2023-02-25,14.71,2517.35,3 horas 6 minutos
5,2023-02-26,10.04,2275.47,4 horas 8 minutos
5,2023-02-27,6.2,2715.2,1 horas 35 minutos
5,2023-02-28,12.04,2275.86,3 horas 44 minutos
5,2023-03-01,12.33,2299.43,3 horas 53 minutos
5,2023-03-02,13.2,2441.03,4 horas 33 minutos
5,2023-03-03,7.8,2284.86,1 horas 45 minutos
5,2023-03-04,10.38,3167.0,2 horas 35 minutos
5,2023-03-05,9.88,2094.58,3 horas 5 minutos
5,2023-03-06,10.71,2649.3,2 horas 16 minutos
5,2023-03-07,8.93,3908.2,3 horas 15 minutos
5,2023-03-08,6.53,3510.14,3 horas 5 minutos
5,2023-03-09,6.79,2952.0,2 horas 51 minutos
5,2023-03-10,11.43,3378.33,4 horas 45 minutos
5,2023-03-11,5.87,3017.9,4 horas 4 minutos
5,2023-03-12,11.75,2393.54,3 horas 18 minutos
5,2023-03-13,6.36,2146.71,2 horas 9 minutos
5,2023-03-14,11.33,2502.32,2 horas 14 minutos
5,2023-03-15,7.47,3970.96,4 horas 36 minutos
5,2023-03-16,11.32,3477.11,2 horas 8 minutos
5,2023-03-17,9.44,2752.91,1 horas 51 minutos
5,2023-03-18,5.63,3112.06,4 horas 22 minutos
5,2023-03-19,12.74,2547.33,1 horas 24 minutos
5,2023-03-20,7.69,3289.29,1 horas 11 minutos
5,2023-03-21,12.72,2834.18,2 horas 4 minutos
5,2023-03-22,7.74,2881.61,3 horas 41 minutos
5,2023-03-23,11.15,2591.85,4 horas 24 minutos
5,2023-03-24,5.87,2899.02,3 horas 4 minutos
5,2023-03-25,11.46,2950.7,1 horas 0 minutos
5,2023-03-26,6.22,2379.24,2 horas 3 minutos
5,2023-03-27,7.94,3012.53,4 horas 51 minutos
5,2023-03-28,12.35,3621.46,1 horas 42 minutos
5,2023-03-29,13.12,3406.5,3 horas 26 minutos
5,2023-03-30,11.18,3118.03,1 horas 38 minutos
5,2023-03-31,13.05,3042.13,2 horas 37 minutos
5,2023-04-01,10.5,2921.42,3 horas 44 minutos
5,2023-04-02,14.8,2152.39,3 horas 37 minutos
5,2023-04-03,8.2,2119.79,4 horas 33 minutos
5,2023-04-04,10.28,2837.01,3 horas 32 minutos
5,2023-04-05,6.18,3363.97,2 horas 36 minutos
5,2023-04-06,7.28,2649.47,4 horas 26 minutos
5,2023-04-07,5.28,2743.64,2 horas 15 minutos
5,2023-04-08,14.13,3719.83,1 horas 18 minutos
5,2023-04-09,5.68,3574.54,4 horas 18 minutos
5,2023-04-10,11.85,2520.21,3 horas 52 minutos
5,2023-04-11,10.01,3864.15,1 horas 50 minutos
5,2023-04-12,5.52,2095.7,4 horas 47 minutos
5,2023-04-13,9.5,3469.76,1 horas 37 minutos
5,2023-04-14,7.17,2231.4,1 horas 47 minutos
5,2023-04-15,5.95,2576.11,4 horas 21 minutos
5,2023-04-16,12.35,2420.94,3 horas 57 minutos
5,2023-04-17,14.85,3301.99,4 horas 15 minutos
5,2023-04-18,5.14,2432.01,3 horas 23 minutos
5,2023-04-19,6.37,2805.6,1 horas 26 minutos
5,2023-04-20,13.74,3100.46,4 horas 42 minutos
5,2023-04-21,6.09,3775.36,4 horas 54 minutos
5,2023-04-22,9.33,3277.68,4 horas 4 minutos
5,2023-04-23,11.8,3537.66,2 horas 42 minutos
5,2023-04-24,11.11,3645.47,4 horas 59 minutos
5,2023-04-25,11.55,2977.23,3 horas 13 minutos
5,2023-04-26,9.16,3924.62,3 horas 28 minutos
5,2023-04-27,13.53,3759.41,1 horas 1 minutos
5,2023-04-28,7.34,3694.01,4 horas 42 minutos
5,2023-04-29,13.39,2245.8,4 horas 44 minutos
5,2023-04-30,10.8,3319.67,2 horas 38 minutos
5,2023-05-01,5.7,3108.74,4 horas 10 minutos
5,2023-05-02,6.02,2565.01,1 horas 0 minutos
5,2023-05-03,8.09,3714.86,2 horas 37 minutos
5,2023-05-04,11.07,3612.52,1 horas 9 minutos
5,2023-05-05,10.35,3671.11,4 horas 20 minutos
5,2023-05-06,11.92,3114.23,2 horas 21 minutos
5,2023-05-07,10.67,2202.81,2 horas 44 minutos
5,2023-05-08,11.25,2282.32,2 horas 46 minutos
5,2023-05-09,6.87,2309.63,2 horas 31 minutos
5,2023-05-10,5.04,2022.33,1 horas 21 minutos
5,2023-05-11,8.25,3081.24,4 horas 4 minutos
5,2023-05-12,14.46,3193.5,3 horas 6 minutos
5,2023-05-13,9.97,3495.71,3 horas 46 minutos
5,2023-05-14,5.81,2666.96,1 horas 57 minutos
5,2023-05-15,10.03,3735.86,2 horas 40 minutos
5,2023-05-16,9.87,3546.76,2 horas 37 minutos
5,2023-05-17,10.26,3820.26,2 horas 22 minutos
5,2023-05-18,6.52,3774.22,3 horas 41 minutos
5,2023-05-19,8.62,3023.1,4 horas 47 minutos
5,2023-05-20,14.55,2175.36,2 horas 15 minutos
5,2023-05-21,5.16,2237.62,2 horas 43 minutos
5,2023-05-22,14.49,3861.29,4 horas 26 minutos
5,2023-05-23,11.23,3259.7,1 horas 4 minutos
5,2023-05-24,10.79,3940.1,2 horas 33 minutos
5,2023-05-25,13.81,3112.28,4 horas 30 minutos
5,2023-05-26,8.09,3773.53,4 horas 42 minutos
5,2023-05-27,5.68,2438.09,3 horas 42 minutos
5,2023-05-28,8.88,2277.74,4 horas 22 minutos
5,2023-05-29,10.52,3609.39,4 horas 2 minutos
5,2023-05-30,12.0,2700.47,1 horas 8 minutos
5,2023-05-31,14.0,3033.49,1 horas 13 minutos
5,2023-06-01,13.98,2617.99,1 horas 59 minutos
5,2023-06-02,9.8,3295.58,2 horas 57 minutos
5,2023-06-03,10.42,2136.98,4 horas 13 minutos
5,2023-06-04,11.45,2612.07,4 horas 5 minutos
5,2023-06-05,10.36,2785.04,2 horas 35 minutos
5,2023-06-06,13.78,3880.63,4 horas 39 minutos
5,2023-06-07,13.67,3478.93,2 horas 8 minutos
5,2023-06-08,8.71,2801.1,3 horas 28 minutos
5,2023-06-09,9.69,3508.49,1 horas 26 minutos
5,2023-06-10,12.87,3839.38,2 horas 20 minutos
5,2023-06-11,13.55,3355.43,3 horas 6 minutos
5,2023-06-12,8.96,2357.47,3 horas 14 minutos
5,2023-06-13,6.08,2205.55,2 horas 15 minutos
5,2023-06-14,13.68,3447.32,3 horas 49 minutos
5,2023-06-15,13.7,3361.2,3 horas 34 minutos
5,2023-06-16,14.13,3596.5,2 horas 56 minutos
5,2023-06-17,5.02,3776.88,4 horas 35 minutos
5,2023-06-18,12.07,3486.08,1 horas 22 minutos
5,2023-06-19,11.28,3890.13,4 horas 21 minutos
5,2023-06-20,14.1,3421.1,3 horas 38 minutos
5,2023-06-21,14.3,2670.51,4 horas 45 minutos
5,2023-06-22,9.27,2848.71,2 horas 47 minutos
5,2023-06-23,12.08,2502.72,4 horas 37 minutos
5,2023-06-24,7.09,2187.9,1 horas 24 minutos
5,2023-06-25,13.24,2679.84,3 horas 55 minutos
5,2023-06-26,8.98,2166.42,4 horas 26 minutos
5,2023-06-27,10.23,3561.08,4 horas 8 minutos
5,2023-06-28,14.22,3436.37,3 horas 46 minutos
5,2023-06-29,5.18,3211.24,4 horas 54 minutos
5,2023-06-30,8.94,3859.31,1 horas 22 minutos
5,2023-07-01,11.99,2926.18,1 horas 53 minutos
5,2023-07-02,11.21,2787.85,2 horas 22 minutos
5,2023-07-03,12.33,3883.27,2 horas 36 minutos
5,2023-07-04,5.18,3230.87,3 horas 46 minutos
5,2023-07-05,10.69,2389.0,1 horas 35 minutos
5,2023-07-06,14.57,2070.1,1 horas 58 minutos
5,2023-07-07,11.93,2627.46,2 horas 37 minutos
5,2023-07-08,10.72,3185.13,2 horas 3 minutos
5,2023-07-09,11.15,2919.51,3 horas 25 minutos
5,2023-07-10,6.04,2052.41,1 horas 37 minutos
5,2023-07-11,10.3,2180.45,2 horas 43 minutos
5,2023-07-12,8.8,2230.17,3 horas 40 minutos
5,2023-07-13,6.34,3174.43,3 horas 9 minutos
5,2023-07-14,8.58,2003.97,3 horas 12 minutos
5,2023-07-15,8.49,2522.75,3 horas 57 minutos
5,2023-07-16,13.69,2191.34,2 horas 10 minutos
5,2023-07-17,9.58,2566.86,4 horas 9 minutos
5,2023-07-18,5.75,3266.91,2 horas 56 minutos
5,2023-07-19,11.19,3136.54,4 horas 31 minutos
5,2023-07-20,8.9,2854.35,2 horas 36 minutos
5,2023-07-21,8.76,3710.39,1 horas 36 minutos
5,2023-07-22,8.84,3506.66,4 horas 36 minutos
5,2023-07-23,13.58,2432.78,4 horas 50 minutos
5,2023-07-24,13.72,2821.3,2 horas 19 minutos
5,2023-07-25,5.52,2969.05,1 horas 28 minutos
5,2023-07-26,7.1,2850.34,2 horas 15 minutos
5,2023-07-27,7.07,2814.6,4 horas 48 minutos
5,2023-07-28,6.27,3069.83,1 horas 17 minutos
5,2023-07-29,8.76,2011.69,4 horas 15 minutos
5,2023-07-30,14.85,2074.96,2 horas 38 minutos
5,2023-07-31,8.1,2555.34,1 horas 11 minutos
5,2023-08-01,7.28,3303.68,1 horas 17 minutos
5,2023-08-02,5.83,3569.34,2 horas 34 minutos
5,2023-08-03,6.63,3747.99,4 horas 27 minutos
5,2023-08-04,8.63,3425.26,4 horas 14 minutos
5,2023-08-05,8.98,2361.71,4 horas 39 minutos
5,2023-08-06,12.54,3491.42,4 horas 6 minutos
5,2023-08-07,14.9,3389.07,4 horas 27 minutos
5,2023-08-08,5.42,2702.38,4 horas 22 minutos
5,2023-08-09,10.39,2435.66,3 horas 28 minutos
5,2023-08-10,7.09,3032.87,3 horas 19 minutos
5,2023-08-11,6.45,3679.5,2 horas 35 minutos
5,2023-08-12,12.79,2250.12,1 horas 14 minutos
5,2023-08-13,7.23,2150.41,3 horas 57 minutos
5,2023-08-14,9.77,2693.04,2 horas 32 minutos
5,2023-08-15,10.26,3860.15,4 horas 36 minutos
5,2023-08-16,10.39,3173.61,4 horas 36 minutos
5,2023-08-17,7.79,2322.35,1 horas 47 minutos
5,2023-08-18,10.24,2879.34,1 horas 18 minutos
5,2023-08-19,7.77,2005.65,2 horas 30 minutos
5,2023-08-20,12.41,3648.18,1 horas 44 minutos
5,2023-08-21,11.26,2397.95,2 horas 43 minutos
5,2023-08-22,6.93,3214.53,2 horas 49 minutos
5,2023-08-23,8.46,3102.71,4 horas 51 minutos
5,2023-08-24,7.35,3172.77,1 horas 37 minutos
5,2023-08-25,10.18,2879.23,2 horas 10 minutos
5,2023-08-26,11.29,2403.86,1 horas 39 minutos
5,2023-08-27,7.84,3752.74,1 horas 10 minutos
5,2023-08-28,7.87,2185.52,4 horas 30 minutos
5,2023-08-29,6.39,3735.23,4 horas 15 minutos
5,2023-08-30,5.3,3352.27,3 horas 5 minutos
5,2023-08-31,11.79,3187.65,1 horas 16 minutos
5,2023-09-01,6.74,2762.97,3 horas 30 minutos
5,2023-09-02,8.84,3964.12,2 horas 40 minutos
5,2023-09-03,5.15,2025.86,2 horas 23 minutos
5,2023-09-04,10.91,3111.11,3 horas 3 minutos
5,2023-09-05,8.81,2314.05,1 horas 1 minutos
5,2023-09-06,5.06,2178.42,4 horas 56 minutos
5,2023-09-07,11.74,2470.6,3 horas 57 minutos
5,2023-09-08,9.56,3721.56,3 horas 9 minutos
5,2023-09-09,5.92,2294.95,3 horas 42 minutos
5,2023-09-10,7.32,3195.12,3 horas 35 minutos
5,2023-09-11,9.68,3981.49,2 horas 49 minutos
5,2023-09-12,8.24,2144.85,2 horas 14 minutos
5,2023-09-13,14.6,2594.2,3 horas 33 minutos
5,2023-09-14,11.09,3656.67,2 horas 38 minutos
5,2023-09-15,12.41,3042.44,3 horas 29 minutos
5,2023-09-16,8.68,3115.37,1 horas 43 minutos
5,2023-09-17,11.93,2859.77,1 horas 44 minutos
5,2023-09-18,6.17,2961.33,4 horas 9 minutos
5,2023-09-19,14.63,2981.59,1 horas 37 minutos
5,2023-09-20,12.85,3201.5,4 horas 22 minutos
5,2023-09-21,7.39,3954.85,2 horas 47 minutos
5,2023-09-22,10.21,3650.05,1 horas 40 minutos
5,2023-09-23,11.63,2542.87,4 horas 59 minutos
5,2023-09-24,7.55,3181.1,4 horas 8 minutos
5,2023-09-25,8.43,2491.18,2 horas 32 minutos
5,2023-09-26,9.86,2176.55,2 horas 54 minutos
5,2023-09-27,13.73,2933.5,4 horas 30 minutos
5,2023-09-28,13.8,3660.8,2 horas 14 minutos
5,2023-09-29,8.95,3542.71,4 horas 6 minutos
5,2023-09-30,13.17,3863.83,2 horas 30 minutos
5,2023-10-01,12.06,2889.7,3 horas 25 minutos
5,2023-10-02,12.72,3068.96,1 horas 56 minutos
5,2023-10-03,10.5,3996.89,4 horas 20 minutos
5,2023-10-04,14.27,2189.5,3 horas 40 minutos
5,2023-10-05,9.96,3536.64,2 horas 50 minutos
5,2023-10-06,6.63,3478.74,1 horas 59 minutos
5,2023-10-07,9.09,3358.27,2 horas 52 minutos
5,2023-10-08,12.88,3772.25,1 horas 18 minutos
5,2023-10-09,13.5,3685.08,2 horas 5 minutos
5,2023-10-10,8.75,2144.89,1 horas 18 minutos
5,2023-10-11,7.89,3519.21,2 horas 18 minutos
5,2023-10-12,14.67,2615.61,1 horas 19 minutos
5,2023-10-13,13.47,2404.07,2 horas 5 minutos
5,2023-10-14,11.01,2188.73,1 horas 57 minutos
5,2023-10-15,6.19,3965.4,4 horas 4 minutos
5,2023-10-16,12.39,3165.89,2 horas 40 minutos
5,2023-10-17,6.68,2622.88,2 horas 11 minutos
5,2023-10-18,9.37,3455.14,1 horas 9 minutos
5,2023-10-19,14.17,2816.66,4 horas 33 minutos
5,2023-10-20,5.32,3062.99,1 horas 47 minutos
5,2023-10-21,6.09,2169.55,2 horas 3 minutos
5,2023-10-22,13.92,2534.8,4 horas 59 minutos
5,2023-10-23,10.88,2302.65,1 horas 56 minutos
5,2023-10-24,14.96,2662.23,3 horas 33 minutos
5,2023-10-25,14.16,3694.56,2 horas 35 minutos
5,2023-10-26,13.71,3951.86,2 horas 17 minutos
5,2023-10-27,9.3,2532.02,1 horas 33 minutos
5,2023-10-28,13.08,2374.45,1 horas 20 minutos
5,2023-10-29,6.93,2977.39,1 horas 19 minutos
5,2023-10-30,13.81,2957.16,3 horas 24 minutos
5,2023-10-31,14.52,3910.49,3 horas 39 minutos
5,2023-11-01,9.9,3493.15,1 horas 0 minutos
5,2023-11-02,7.97,3904.9,2 horas 17 minutos
5,2023-11-03,10.49,2132.08,3 horas 49 minutos
5,2023-11-04,6.87,3272.2,1 horas 20 minutos
5,2023-11-05,13.43,2529.13,1 horas 1 minutos
5,2023-11-06,8.98,3788.62,3 horas 27 minutos
5,2023-11-07,9.34,3524.4,1 horas 2 minutos
5,2023-11-08,6.04,3789.26,4 horas 36 minutos
5,2023-11-09,6.17,3310.39,4 horas 0 minutos
5,2023-11-10,5.45,2720.28,2 horas 39 minutos
5,2023-11-11,7.53,3086.4,2 horas 4 minutos
5,2023-11-12,10.94,3788.53,2 horas 49 minutos
5,2023-11-13,8.61,3539.87,2 horas 0 minutos
5,2023-11-14,7.78,3674.74,1 horas 33 minutos
5,2023-11-15,12.05,2404.63,3 horas 37 minutos
5,2023-11-16,5.25,2160.19,4 horas 50 minutos
5,2023-11-17,5.11,3221.3,1 horas 47 minutos
5,2023-11-18,6.59,3103.9,3 horas 10 minutos
5,2023-11-19,5.68,3757.86,2 horas 49 minutos
5,2023-11-20,13.39,2158.16,1 horas 17 minutos
5,2023-11-21,13.8,3781.43,2 horas 55 minutos
5,2023-11-22,11.2,2236.47,3 horas 27 minutos
5,2023-11-23,9.95,2341.93,2 horas 40 minutos
5,2023-11-24,7.67,3993.27,4 horas 55 minutos
5,2023-11-25,6.71,2676.02,4 horas 19 minutos
5,2023-11-26,6.89,3844.91,4 horas 6 minutos
5,2023-11-27,5.45,2603.23,2 horas 23 minutos
5,2023-11-28,11.05,2265.97,4 horas 38 minutos
5,2023-11-29,7.32,2199.12,1 horas 18 minutos
5,2023-11-30,7.73,3091.09,4 horas 42 minutos
5,2023-12-01,7.67,2693.65,4 horas 30 minutos
5,2023-12-02,11.93,3101.18,3 horas 0 minutos
5,2023-12-03,5.21,2265.95,4 horas 16 minutos
5,2023-12-04,14.34,3623.73,1 horas 28 minutos
5,2023-12-05,6.62,2139.98,3 horas 53 minutos
5,2023-12-06,11.6,2144.54,2 horas 38 minutos
5,2023-12-07,7.3,2468.02,3 horas 18 minutos
5,2023-12-08,7.19,2816.27,3 horas 15 minutos
5,2023-12-09,13.37,2522.51,3 horas 12 minutos
5,2023-12-10,11.83,3899.71,2 horas 3 minutos
5,2023-12-11,6.88,3485.89,4 horas 42 minutos
5,2023-12-12,5.85,2553.77,4 horas 44 minutos
5,2023-12-13,6.17,3712.41,1 horas 33 minutos
5,2023-12-14,8.62,3459.74,3 horas 29 minutos
5,2023-12-15,10.19,2786.53,2 horas 32 minutos
5,2023-12-16,10.23,2405.73,1 horas 53 minutos
5,2023-12-17,8.02,3676.6,3 horas 27 minutos
5,2023-12-18,7.36,3143.22,4 horas 15 minutos
5,2023-12-19,13.91,3432.93,3 horas 7 minutos
5,2023-12-20,13.53,3102.68,4 horas 51 minutos
5,2023-12-21,12.64,3479.47,4 horas 49 minutos
5,2023-12-22,8.17,2384.29,3 horas 11 minutos
5,2023-12-23,9.21,2826.6,3 horas 42 minutos
5,2023-12-24,8.73,2817.61,2 horas 26 minutos
5,2023-12-25,8.87,2084.76,3 horas 40 minutos
5,2023-12-26,8.48,2468.62,2 horas 16 minutos
5,2023-12-27,12.47,2336.13,4 horas 25 minutos
5,2023-12-28,10.64,3124.88,2 horas 15 minutos
5,2023-12-29,5.63,3787.69,2 horas 46 minutos
5,2023-12-30,5.02,2185.37,1 horas 17 minutos
5,2023-12-31,5.31,2701.19,1 horas 19 minutos
6,2023-01-01,6.71,3775.24,2 horas 57 minutos
6,2023-01-02,10.06,3439.63,4 horas 39 minutos
6,2023-01-03,15.0,3138.76,3 horas 19 minutos
6,2023-01-04,11.59,3935.77,3 horas 44 minutos
6,2023-01-05,6.18,3440.33,1 horas 20 minutos
6,2023-01-06,14.7,3761.42,1 horas 5 minutos
6,2023-01-07,13.07,3374.44,4 horas 45 minutos
6,2023-01-08,12.0,3092.55,3 horas 0 minutos
6,2023-01-09,9.21,3580.94,1 horas 34 minutos
6,2023-01-10,11.58,3473.65,3 horas 21 minutos
6,2023-01-11,12.3,3619.6,4 horas 1 minutos
6,2023-01-12,10.99,2429.74,4 horas 59 minutos
6,2023-01-13,13.0,2718.05,4 horas 10 minutos
6,2023-01-14,5.69,2386.87,2 horas 52 minutos
6,2023-01-15,9.82,3949.34,3 horas 0 minutos
6,2023-01-16,5.2,3718.38,3 horas 36 minutos
6,2023-01-17,10.81,3589.82,2 horas 29 minutos
6,2023-01-18,8.27,2082.59,3 horas 9 minutos
6,2023-01-19,13.25,3888.9,1 horas 7 minutos
6,2023-01-20,10.78,3594.79,4 horas 9 minutos
6,2023-01-21,8.16,3655.72,1 horas 40 minutos
6,2023-01-22,6.77,2737.35,3 horas 52 minutos
6,2023-01-23,7.06,3727.22,1 horas 3 minutos
6,2023-01-24,5.07,3357.02,1 horas 39 minutos
6,2023-01-25,6.69,2495.16,4 horas 5 minutos
6,2023-01-26,5.27,3595.94,2 horas 32 minutos
6,2023-01-27,6.89,2539.64,3 horas 7 minutos
6,2023-01-28,14.95,3319.61,4 horas 37 minutos
6,2023-01-29,9.11,2939.1,2 horas 41 minutos
6,2023-01-30,12.86,2595.21,2 horas 24 minutos
6,2023-01-31,11.4,3238.67,4 horas 33 minutos
6,2023-02-01,14.0,2790.02,3 horas 55 minutos
6,2023-02-02,6.95,2560.03,4 horas 32 minutos
6,2023-02-03,13.94,3733.76,1 horas 23 minutos
6,2023-02-04,9.41,3579.39,4 horas 0 minutos
6,2023-02-05,8.15,2320.64,1 horas 1 minutos
6,2023-02-06,13.33,2757.21,1 horas 57 minutos
6,2023-02-07,7.05,2082.37,3 horas 55 minutos
6,2023-02-08,6.18,2626.93,1 horas 39 minutos
6,2023-02-09,12.48,3356.13,2 horas 35 minutos
6,2023-02-10,7.35,3767.75,4 horas 39 minutos
6,2023-02-11,11.77,2591.99,2 horas 54 minutos
6,2023-02-12,7.79,2218.41,2 horas 52 minutos
6,2023-02-13,13.88,3936.66,3 horas 21 minutos
6,2023-02-14,7.28,2981.79,2 horas 1 minutos
6,2023-02-15,8.43,3734.69,4 horas 42 minutos
6,2023-02-16,7.4,3175.11,4 horas 27 minutos
6,2023-02-17,14.1,2009.35,3 horas 34 minutos
6,2023-02-18,14.57,3412.63,3 horas 1 minutos
6,2023-02-19,11.45,2555.81,2 horas 46 minutos
6,2023-02-20,5.58,3821.61,4 horas 51 minutos
6,2023-02-21,13.2,2987.16,3 horas 18 minutos
6,2023-02-22,9.84,3396.24,1 horas 4 minutos
6,2023-02-23,12.25,3952.8,3 horas 2 minutos
6,2023-02-24,5.27,3318.65,2 horas 51 minutos
6,2023-02-25,9.71,3407.45,3 horas 26 minutos
6,2023-02-26,14.31,2675.86,3 horas 27 minutos
6,2023-02-27,6.89,2912.0,4 horas 28 minutos
6,2023-02-28,9.88,3410.1,2 horas 12 minutos
6,2023-03-01,10.63,2329.5,2 horas 37 minutos
6,2023-03-02,5.5,2619.76,2 horas 42 minutos
6,2023-03-03,12.14,3246.27,3 horas 55 minutos
6,2023-03-04,8.84,3914.52,4 horas 39 minutos
6,2023-03-05,6.8,2823.93,4 horas 49 minutos
6,2023-03-06,5.02,2137.71,4 horas 20 minutos
6,2023-03-07,9.77,3959.04,2 horas 19 minutos
6,2023-03-08,14.02,3121.15,2 horas 58 minutos
6,2023-03-09,6.62,2362.49,2 horas 59 minutos
6,2023-03-10,6.5,3239.87,2 horas 3 minutos
6,2023-03-11,5.32,2499.73,4 horas 21 minutos
6,2023-03-12,10.01,2674.7,3 horas 47 minutos
6,2023-03-13,7.64,3862.47,2 horas 13 minutos
6,2023-03-14,6.32,2150.09,4 horas 22 minutos
6,2023-03-15,6.1,2203.14,3 horas 29 minutos
6,2023-03-16,8.16,2192.03,3 horas 28 minutos
6,2023-03-17,6.89,3073.93,2 horas 21 minutos
6,2023-03-18,10.81,2961.77,2 horas 13 minutos
6,2023-03-19,5.05,2685.41,1 horas 36 minutos
6,2023-03-20,6.04,3275.42,2 horas 18 minutos
6,2023-03-21,13.6,3348.97,3 horas 26 minutos
6,2023-03-22,12.1,2109.84,1 horas 54 minutos
6,2023-03-23,12.8,2876.29,2 horas 16 minutos
6,2023-03-24,8.95,2386.55,1 horas 45 minutos
6,2023-03-25,12.88,2452.62,3 horas 46 minutos
6,2023-03-26,11.29,2121.01,1 horas 6 minutos
6,2023-03-27,8.41,2085.43,3 horas 36 minutos
6,2023-03-28,13.28,2110.78,1 horas 37 minutos
6,2023-03-29,12.51,2350.02,2 horas 18 minutos
6,2023-03-30,6.99,2192.24,3 horas 50 minutos
6,2023-03-31,8.44,2590.36,2 horas 23 minutos
6,2023-04-01,8.1,2750.75,1 horas 2 minutos
6,2023-04-02,11.76,2681.13,3 horas 41 minutos
6,2023-04-03,11.63,3528.68,3 horas 2 minutos
6,2023-04-04,10.44,2375.44,1 horas 8 minutos
6,2023-04-05,13.16,3381.78,3 horas 27 minutos
6,2023-04-06,6.98,3912.26,1 horas 5 minutos
6,2023-04-07,7.31,3945.59,3 horas 53 minutos
6,2023-04-08,6.05,3972.09,4 horas 30 minutos
6,2023-04-09,13.2,3206.79,4 horas 22 minutos
6,2023-04-10,12.36,2428.77,4 horas 15 minutos
6,2023-04-11,13.64,2068.25,3 horas 7 minutos
6,2023-04-12,8.3,3241.78,3 horas 10 minutos
6,2023-04-13,8.64,3815.28,1 horas 20 minutos
6,2023-04-14,10.11,2428.85,3 horas 4 minutos
6,2023-04-15,5.32,2986.84,2 horas 17 minutos
6,2023-04-16,6.42,2616.18,3 horas 16 minutos
6,2023-04-17,11.96,2505.3,3 horas 56 minutos
6,2023-04-18,9.65,2939.41,3 horas 57 minutos
6,2023-04-19,12.3,3112.87,4 horas 44 minutos
6,2023-04-20,10.31,2464.74,3 horas 37 minutos
6,2023-04-21,10.4,2634.6,4 horas 6 minutos
6,2023-04-22,12.7,2035.62,1 horas 3 minutos
6,2023-04-23,7.57,2067.76,1 horas 40 minutos
6,2023-04-24,6.38,2992.64,2 horas 14 minutos
6,2023-04-25,11.71,3374.22,2 horas 56 minutos
6,2023-04-26,7.94,2943.19,2 horas 16 minutos
6,2023-04-27,8.34,3260.75,1 horas 49 minutos
6,2023-04-28,5.48,2289.78,2 horas 9 minutos
6,2023-04-29,6.52,3853.5,1 horas 48 minutos
6,2023-04-30,9.76,2035.92,3 horas 51 minutos
6,2023-05-01,8.53,2527.42,3 horas 30 minutos
6,2023-05-02,5.54,3396.77,3 horas 58 minutos
6,2023-05-03,9.27,2140.16,3 horas 16 minutos
6,2023-05-04,9.4,3292.88,1 horas 28 minutos
6,2023-05-05,14.22,3322.07,2 horas 50 minutos
6,2023-05-06,11.36,3661.53,4 horas 40 minutos
6,2023-05-07,12.75,3767.77,2 horas 16 minutos
6,2023-05-08,11.11,3103.35,3 horas 8 minutos
6,2023-05-09,5.82,2711.43,2 horas 27 minutos
6,2023-05-10,13.89,2547.85,4 horas 6 minutos
6,2023-05-11,14.24,2782.28,3 horas 7 minutos
6,2023-05-12,7.81,2815.73,4 horas 31 minutos
6,2023-05-13,8.12,3378.85,2 horas 37 minutos
6,2023-05-14,7.22,2880.8,3 horas 39 minutos
6,2023-05-15,5.72,3655.7,3 horas 31 minutos
6,2023-05-16,8.14,3631.73,2 horas 56 minutos
6,2023-05-17,9.01,3615.57,4 horas 0 minutos
6,2023-05-18,9.49,2262.82,2 horas 9 minutos
6,2023-05-19,6.71,3891.68,1 horas 18 minutos
6,2023-05-20,5.89,2685.37,4 horas 8 minutos
6,2023-05-21,12.72,2615.68,1 horas 8 minutos
6,2023-05-22,5.49,3507.43,3 horas 15 minutos
6,2023-05-23,14.46,3795.46,2 horas 24 minutos
6,2023-05-24,10.77,3069.21,2 horas 18 minutos
6,2023-05-25,12.77,2112.32,4 horas 36 minutos
6,2023-05-26,11.65,3253.16,4 horas 4 minutos
6,2023-05-27,6.31,3046.09,2 horas 46 minutos
6,2023-05-28,5.58,2625.85,4 horas 44 minutos
6,2023-05-29,11.21,3266.95,3 horas 25 minutos
6,2023-05-30,13.26,3163.12,2 horas 40 minutos
6,2023-05-31,11.31,2067.01,2 horas 9 minutos
6,2023-06-01,7.65,3121.49,3 horas 54 minutos
6,2023-06-02,12.14,3524.32,3 horas 59 minutos
6,2023-06-03,14.8,3450.49,2 horas 58 minutos
6,2023-06-04,12.46,3874.8,4 horas 10 minutos
6,2023-06-05,7.28,2024.29,2 horas 24 minutos
6,2023-06-06,6.61,3255.89,4 horas 24 minutos
6,2023-06-07,9.89,2401.05,3 horas 44 minutos
6,2023-06-08,14.97,3054.7,4 horas 20 minutos
6,2023-06-09,5.02,2412.23,4 horas 35 minutos
